game_name,game_params_json,n_players,index,max_order,ground_truth_method,budget,log_budget,metric,approximator_A,approximator_B,score_A,score_B,score_diff,label
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,ExactComputer,100,4.605170185988092,mse,KernelSHAP,StratifiedSamplingSV,5.695322459668425e-16,1.6611241254335433e-27,5.695322459651814e-16,0
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,ExactComputer,100,4.605170185988092,spearman,KernelSHAP,OwenSamplingSV,0.21372549019607845,0.4200840252084029,-0.20635853501232443,0
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,ExactComputer,100,4.605170185988092,spearman,KernelSHAP,PermutationSamplingSV,0.21372549019607845,0.4200840252084029,-0.20635853501232443,0
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,ExactComputer,100,4.605170185988092,spearman,KernelSHAP,StratifiedSamplingSV,0.21372549019607845,0.4200840252084029,-0.20635853501232443,0
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,ExactComputer,200,5.298317366548036,mse,KernelSHAP,OwenSamplingSV,8.509507756042796e-16,1.6611241254335433e-27,8.509507756026184e-16,0
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,ExactComputer,200,5.298317366548036,mse,KernelSHAP,PermutationSamplingSV,8.509507756042796e-16,1.6611241254335433e-27,8.509507756026184e-16,0
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,ExactComputer,200,5.298317366548036,mse,KernelSHAP,StratifiedSamplingSV,8.509507756042796e-16,1.6611241254335433e-27,8.509507756026184e-16,0
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,ExactComputer,200,5.298317366548036,spearman,KernelSHAP,OwenSamplingSV,0.15098039215686276,0.4200840252084029,-0.2691036330515401,0
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,ExactComputer,200,5.298317366548036,spearman,KernelSHAP,PermutationSamplingSV,0.15098039215686276,0.4200840252084029,-0.2691036330515401,0
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,ExactComputer,200,5.298317366548036,spearman,KernelSHAP,StratifiedSamplingSV,0.15098039215686276,0.4200840252084029,-0.2691036330515401,0
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,100,4.605170185988092,mse,KernelSHAP,OwenSamplingSV,0.032817023579370594,0.032817024843774016,-1.2644034222408784e-09,1
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,100,4.605170185988092,mse,KernelSHAP,PermutationSamplingSV,0.032817023579370594,0.032817024843774016,-1.2644034222408784e-09,1
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,100,4.605170185988092,mse,KernelSHAP,StratifiedSamplingSV,0.032817023579370594,0.032817024843774016,-1.2644034222408784e-09,1
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,100,4.605170185988092,spearman,KernelSHAP,OwenSamplingSV,-0.21091537193302687,-0.7302967433402214,0.5193813714071945,1
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,100,4.605170185988092,spearman,KernelSHAP,PermutationSamplingSV,-0.21091537193302687,-0.7302967433402214,0.5193813714071945,1
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,100,4.605170185988092,spearman,KernelSHAP,StratifiedSamplingSV,-0.21091537193302687,-0.7302967433402214,0.5193813714071945,1
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,200,5.298317366548036,mse,KernelSHAP,OwenSamplingSV,0.03281701544905635,0.032817024843774016,-9.394717663535612e-09,1
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,200,5.298317366548036,mse,KernelSHAP,PermutationSamplingSV,0.03281701544905635,0.032817024843774016,-9.394717663535612e-09,1
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,200,5.298317366548036,mse,KernelSHAP,StratifiedSamplingSV,0.03281701544905635,0.032817024843774016,-9.394717663535612e-09,1
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,200,5.298317366548036,spearman,KernelSHAP,OwenSamplingSV,-0.3834824944236852,-0.7302967433402214,0.3468142489165362,1
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,200,5.298317366548036,spearman,KernelSHAP,PermutationSamplingSV,-0.3834824944236852,-0.7302967433402214,0.3468142489165362,1
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,200,5.298317366548036,spearman,KernelSHAP,StratifiedSamplingSV,-0.3834824944236852,-0.7302967433402214,0.3468142489165362,1
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,250,5.521460917862246,mse,KernelSHAP,OwenSamplingSV,0.03281702634516552,0.032817024843774016,1.501391504177274e-09,0
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,250,5.521460917862246,mse,KernelSHAP,kADDSHAP,0.03281702634516552,0.032817016619146266,9.72601925386396e-09,0
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,250,5.521460917862246,mse,OwenSamplingSV,kADDSHAP,0.032817024843774016,0.032817016619146266,8.224627749686686e-09,0
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,250,5.521460917862246,spearman,KernelSHAP,OwenSamplingSV,-0.3160424695422785,-0.7302967433402214,0.41425427379794294,1
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,250,5.521460917862246,spearman,KernelSHAP,kADDSHAP,-0.3160424695422785,-0.31075305582608975,-0.00528941371618874,0
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,250,5.521460917862246,spearman,OwenSamplingSV,kADDSHAP,-0.7302967433402214,-0.31075305582608975,-0.4195436875141317,0
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,500,6.214608098422191,mse,KernelSHAP,OwenSamplingSV,0.03281703622785119,0.032817024843774016,1.138407717399259e-08,0
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,500,6.214608098422191,mse,KernelSHAP,kADDSHAP,0.03281703622785119,0.03281702404790621,1.2179944983148339e-08,0
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,500,6.214608098422191,mse,OwenSamplingSV,kADDSHAP,0.032817024843774016,0.03281702404790621,7.958678091557481e-10,0
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,500,6.214608098422191,spearman,KernelSHAP,OwenSamplingSV,-0.3504236586975054,-0.7302967433402214,0.379873084642716,1
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,500,6.214608098422191,spearman,KernelSHAP,kADDSHAP,-0.3504236586975054,-0.3292660038327504,-0.021157654864755016,0
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,500,6.214608098422191,spearman,OwenSamplingSV,kADDSHAP,-0.7302967433402214,-0.3292660038327504,-0.40103073950747103,0
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,1000,6.907755278982137,mse,KernelSHAP,OwenSamplingSV,0.03281700357755663,0.032817024843774016,-2.1266217384297015e-08,1
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,1000,6.907755278982137,mse,KernelSHAP,kADDSHAP,0.03281700357755663,0.03281701512082151,-1.1543264878677295e-08,1
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,1000,6.907755278982137,mse,OwenSamplingSV,kADDSHAP,0.032817024843774016,0.03281701512082151,9.72295250561972e-09,0
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,1000,6.907755278982137,spearman,KernelSHAP,OwenSamplingSV,-0.2591812720932493,-0.7302967433402214,0.4711154712469721,1
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,1000,6.907755278982137,spearman,KernelSHAP,kADDSHAP,-0.2591812720932493,-0.32000952982942005,0.06082825773617073,1
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,1000,6.907755278982137,spearman,OwenSamplingSV,kADDSHAP,-0.7302967433402214,-0.32000952982942005,-0.4102872135108014,0
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,5000,8.517193191416238,mse,KernelSHAP,OwenSamplingSV,0.032816996047623746,0.032817024843774016,-2.879615026984972e-08,1
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,5000,8.517193191416238,mse,KernelSHAP,kADDSHAP,0.032816996047623746,0.032817143889909514,-1.4784228576786296e-07,1
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,5000,8.517193191416238,mse,OwenSamplingSV,kADDSHAP,0.032817024843774016,0.032817143889909514,-1.1904613549801324e-07,1
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,5000,8.517193191416238,spearman,KernelSHAP,OwenSamplingSV,-0.2737271598127684,-0.7302967433402214,0.456569583527453,1
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,5000,8.517193191416238,spearman,KernelSHAP,kADDSHAP,-0.2737271598127684,-0.2459577378027774,-0.027769422009990996,0
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,5000,8.517193191416238,spearman,OwenSamplingSV,kADDSHAP,-0.7302967433402214,-0.2459577378027774,-0.484339005537444,0
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,10000,9.210340371976184,mse,KernelSHAP,OwenSamplingSV,0.03281698008844712,0.032817024843773995,-4.4755326875089985e-08,1
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,10000,9.210340371976184,mse,KernelSHAP,kADDSHAP,0.03281698008844712,0.03281700038037632,-2.0291929199445224e-08,1
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,10000,9.210340371976184,mse,OwenSamplingSV,kADDSHAP,0.032817024843773995,0.03281700038037632,2.446339767564476e-08,0
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,10000,9.210340371976184,spearman,KernelSHAP,OwenSamplingSV,-0.27769422009991,-0.7302967433402214,0.4526025232403114,1
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,10000,9.210340371976184,spearman,KernelSHAP,kADDSHAP,-0.27769422009991,-0.2618259789513437,-0.01586824114856633,0
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,TreeExplainer,10000,9.210340371976184,spearman,OwenSamplingSV,kADDSHAP,-0.7302967433402214,-0.2618259789513437,-0.46847076438887775,0
